id,expression,reading,meaning,level,topics,tags,source_name,source_row
jp-v-00299,尊い,とうとい,"precious, valuable, noble",N1,,JLPT_1 JLPT,,299
jp-v-00300,貴い,とうとい,"precious, valuable, noble",N1,,JLPT_1 JLPT,,300
jp-v-00301,同等,どうとう,"equality, equal, same rank",N1,,JLPT_1 JLPT,,301
jp-v-00302,堂々,どうどう,"magnificent, grand, impressive",N1,,JLPT_1 JLPT,,302
jp-v-00303,尊ぶ,とうとぶ,"to value, to prize, to esteem",N1,,JLPT_1 JLPT,,303
jp-v-00304,どうにか,どうにか,"in some way or other, one way or another",N1,,JLPT_1 JLPT,,304
jp-v-00305,投入,とうにゅう,"throw, investment, making (an electrical circuit)",N1,,JLPT_1 JLPT,,305
jp-v-00306,導入,どうにゅう,"introduction, bringing in, leading in",N1,,JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,,306
jp-v-00307,当人,とうにん,"the one concerned, the said person",N1,Family & people,JLPT_1 JLPT,,307
jp-v-00308,同封,どうふう,"enclosure (e.g., in a letter)",N1,,JLPT_1 JLPT,,308
jp-v-00309,逃亡,とうぼう,escape,N1,,JLPT_1 JLPT,,309
jp-v-00310,冬眠,とうみん,"hibernation, winter sleep",N1,,JLPT_1 JLPT,,310
jp-v-00311,同盟,どうめい,"alliance, union, league",N1,,JLPT_1 JLPT,,311
jp-v-00312,どうやら,どうやら,"it seems like, somehow or other",N1,,JLPT_1 JLPT,,312
jp-v-00313,動力,どうりょく,"power, motive power, dynamic force",N1,,JLPT_1 JLPT,,313
jp-v-00314,登録,とうろく,"registration, register, record",N1,,JLPT_1 JLPT,,314
jp-v-00315,討論,とうろん,discussion; debate,N1,,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,,315
jp-v-00316,遠ざかる,とおざかる,to go far off,N1,,JLPT_1 JLPT,,316
jp-v-00317,遠回り,とおまわり,"detour, roundabout way",N1,,JLPT_1 JLPT,,317
jp-v-00318,トーン,トーン,tone,N1,,JLPT_1 JLPT,,318
jp-v-00319,とかく,とかく,"anyhow, anyway, in any case",N1,,JLPT_1 JLPT,,319
jp-v-00320,とがめる,とがめる,"to blame, to rebuke",N1,,JLPT_1 JLPT,,320
jp-v-00321,時折,ときおり,sometimes,N1,,JLPT_1 JLPT,,321
jp-v-00322,とぎれる,とぎれる,"to pause, to be interrupted",N1,,JLPT_1 JLPT,,322
jp-v-00323,研ぐ,とぐ,"to sharpen, to grind, to polish",N1,,JLPT_1 JLPT,,323
jp-v-00324,特技,とくぎ,special talent; skill,N1,,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,,324
jp-v-00325,独裁,どくさい,"dictatorship, despotism",N1,,JLPT_1 JLPT,,325
jp-v-00326,特産,とくさん,"specialty, special product",N1,,JLPT_1 JLPT,,326
jp-v-00327,独自,どくじ,"original, peculiar, characteristic",N1,,JLPT_1 JLPT,,327
jp-v-00328,特集,とくしゅう,"feature (e.g., newspaper, special edition, report)",N1,,JLPT_1 JLPT,,328
jp-v-00329,独占,どくせん,monopoly,N1,,JLPT_1 JLPT,,329
jp-v-00330,独創,どくそう,originality,N1,,JLPT_1 JLPT,,330
jp-v-00331,得点,とくてん,"score, points made",N1,,JLPT_1 JLPT,,331
jp-v-00332,特派,とくは,"send specially, special envoy",N1,,JLPT_1 JLPT,,332
jp-v-00333,特有,とくゆう,"characteristic (of, peculiar (to))",N1,,JLPT_1 JLPT,,333
jp-v-00334,とげ (をさす),とげ (をさす),thorn,N1,,JLPT_1 JLPT,,334
jp-v-00335,遂げる,とげる,"to accomplish, to achieve, to carry out",N1,,JLPT_1 JLPT,,335
jp-v-00336,～どころか,～どころか,"rather, far from",N1,,JLPT_1 JLPT,,336
jp-v-00337,年頃,としごろ,"age, marriageable age, adolescence",N1,,JLPT_1 JLPT,,337
jp-v-00338,戸締り,とじまり,"closing up, locking the doors",N1,,JLPT_1 JLPT,,338
jp-v-00339,途上,とじょう,"en/in route, half way",N1,,JLPT_1 JLPT,,339
jp-v-00340,土台,どだい,"foundation, base, basis",N1,,JLPT_1 JLPT,,340
jp-v-00341,途絶える,とだえる,"to stop, to cease, to come to an end",N1,,JLPT_1 JLPT,,341
jp-v-00342,特許,とっきょ,"special permission, patent",N1,,JLPT_1 JLPT,,342
jp-v-00343,特権,とっけん,"privilege, special right",N1,,JLPT_1 JLPT,,343
jp-v-00344,とっさに,とっさに,at once,N1,,JLPT_1 JLPT,,344
jp-v-00345,突如,とつじょ,"suddenly, all of a sudden",N1,,JLPT_1 JLPT,,345
jp-v-00346,とって,とって,"handle, grip, knob",N1,,JLPT_1 JLPT,,346
jp-v-00347,突破,とっぱ,"breaking through, breakthrough, penetration",N1,,JLPT_1 JLPT,,347
jp-v-00348,土手,どて,"embankment, bank",N1,Places & buildings,JLPT_1 JLPT,,348
jp-v-00349,届,とどけ,"report, notification, registration",N1,,JLPT_1 JLPT,,349
jp-v-00350,滞る,とどこおる,"to stagnate, to be delayed",N1,,JLPT_1 JLPT,,350
jp-v-00351,整える,ととのえる,"to put in order, to arrange, to adjust; to get ready, to prepare; to raise money",N1,Shopping & money,JLPT_1 JLPT,,351
jp-v-00352,止める,とどめる,"to end, to stop, to cease, to resign",N1,,JLPT_1 JLPT,,352
jp-v-00353,唱える,となえる,"to recite, to chant, to call upon",N1,,JLPT_1 JLPT,,353
jp-v-00354,殿様,とのさま,feudal lord,N1,,JLPT_1 JLPT,,354
jp-v-00355,土俵,どひょう,arena,N1,,JLPT_1 JLPT,,355
jp-v-00356,扉,とびら,"door, opening",N1,Home & furniture,JLPT_1 JLPT,,356
jp-v-00357,溝,どぶ,"ditch, drain, gap",N1,,JLPT_1 JLPT,,357
jp-v-00358,徒歩,とほ,"walking, going on foot",N1,Body & health,JLPT_1 JLPT,,358
jp-v-00359,土木,どぼく,public works,N1,,JLPT_1 JLPT,,359
jp-v-00360,とぼける,とぼける,"to play dumb, to feign ignorance, to play innocent, to have a blank facial expression; to play the fool; to be in one's dotage",N1,,JLPT_1 JLPT,,360
jp-v-00361,乏しい,とぼしい,"meager, scarce, hard up, poor",N1,,JLPT_1 JLPT,,361
jp-v-00362,富,とみ,"wealth, fortune",N1,,JLPT_1 JLPT,,362
jp-v-00363,富む,とむ,"to be rich, to become rich",N1,,JLPT_1 JLPT,,363
jp-v-00364,共稼ぎ,ともかせぎ,"working together, (husband and wife) earning a living together",N1,Family & people,JLPT_1 JLPT,,364
jp-v-00365,伴う,ともなう,"to accompany, to bring with",N1,,JLPT_1 JLPT,,365
jp-v-00366,共働き,ともばたらき,dual income (husband and wife both working),N1,Family & people,JLPT_1 Intermediate_Japanese_Ln.14 JLPT Intermediate_Japanese,,366
jp-v-00367,ドライ,ドライ,dry,N1,,JLPT_1 JLPT,,367
jp-v-00368,ドライクリーニング,ドライクリーニング,dry cleaning,N1,Cleaning & laundry,JLPT_1 JLPT,,368
jp-v-00369,ドライバー,ドライバー,"driver, screwdriver",N1,Tools & repair,JLPT_1 JLPT,,369
jp-v-00370,ドライブイン,ドライブイン,drive in,N1,,JLPT_1 JLPT,,370
jp-v-00371,トラブル,トラブル,trouble (sometimes used as a verb),N1,,JLPT_1 JLPT,,371
jp-v-00372,トランジスター,トランジスター,transistor,N1,,JLPT_1 JLPT,,372
jp-v-00373,とりあえず,とりあえず,"at once, first of all, for the time being",N1,Time & calendar,JLPT_1 JLPT,,373
jp-v-00374,取扱,とりあつかい,"treatment, handling, management",N1,,JLPT_1 JLPT,,374
jp-v-00375,取り扱う,とりあつかう,"to treat, to handle, to deal in",N1,,JLPT_1 JLPT,,375
jp-v-00376,鳥居,とりい,Shinto shrine archway,N1,,JLPT_1 JLPT,,376
jp-v-00377,取り替え,とりかえ,"swap, exchange",N1,,JLPT_1 JLPT,,377
jp-v-00378,取り組む,とりくむ,"to tackle, to engage in a bout, to come to grips with",N1,,JLPT_1 JLPT,,378
jp-v-00379,取締り,とりしまり,"control, crackdown, supervision",N1,,JLPT_1 JLPT,,379
jp-v-00380,取り締まる,とりしまる,"to crack down, to control, to supervise",N1,,JLPT_1 JLPT,,380
jp-v-00381,取り調べる,とりしらべる,"to investigate, to examine",N1,,JLPT_1 JLPT,,381
jp-v-00382,取り立てる,とりたてる,"to collect, to extort",N1,,JLPT_1 JLPT,,382
jp-v-00383,取り次ぐ,とりつぐ,"to act as an agent for, to announce (someone), to convey (a message)",N1,,JLPT_1 JLPT,,383
jp-v-00384,取り付ける,とりつける,"to furnish, to install; to get someone's agreement",N1,,JLPT_1 JLPT,,384
jp-v-00385,取り除く,とりのぞく,"to remove, to take away, to set apart",N1,,JLPT_1 JLPT,,385
jp-v-00386,取引,とりひき,"transactions, dealings, business",N1,,JLPT_1 JLPT,,386
jp-v-00387,取り巻く,とりまく,"to surround, to circle, to enclose",N1,,JLPT_1 JLPT,,387
jp-v-00388,取り混ぜる,とりまぜる,"to mix, to put together",N1,Cooking,JLPT_1 JLPT,,388
jp-v-00389,取り戻す,とりもどす,"to take back, to regain",N1,Body & health,JLPT_1 JLPT,,389
jp-v-00390,取り寄せる,とりよせる,"to order, to send away for",N1,,JLPT_1 JLPT,,390
jp-v-00391,ドリル,ドリル,drill,N1,Tools & repair,JLPT_1 JLPT,,391
jp-v-00392,副,とりわけ,"especially, above all",N1,,JLPT_1 JLPT,,392
jp-v-00393,とろける,とろける,melt; to be enchanted with,N1,,JLPT_1 JLPT,,393
jp-v-00394,鈍感,どんかん,"thickheadedness, stolidity",N1,,JLPT_1 JLPT,,394
jp-v-00395,とんだ,とんだ,"terrible, awful, serious, absolutely not",N1,,JLPT_1 JLPT,,395
jp-v-00396,度忘れ,どわすれ,"lapse of memory, forget for a moment",N1,,JLPT_1 JLPT,,396
jp-v-00397,問屋,とんや,wholesale store,N1,Shopping & money,JLPT_1 JLPT,,397
jp-v-00398,内閣,ないかく,"cabinet, (government)",N1,,JLPT_1 JLPT,,398
jp-v-00399,乃至,ないし,"from...to, between...and, or",N1,,JLPT_1 JLPT,,399
jp-v-00400,内緒,ないしょ,"secrecy, privacy, secret",N1,,JLPT_1 JLPT,,400
jp-v-00401,内心,ないしん,"innermost thoughts, real intention, inmost heart",N1,,JLPT_1 JLPT,,401
jp-v-00402,内蔵,ないぞう,internal organ; built-in,N1,,JLPT_1 JLPT,,402
jp-v-00403,ナイター,ナイター,"game under lights (e.g., baseball), night game",N1,Time & calendar | Sports & exercise,JLPT_1 JLPT,,403
jp-v-00404,内部,ないぶ,"interior, inside, internal",N1,,JLPT_1 JLPT,,404
jp-v-00405,内乱,ないらん,"civil war, domestic conflict",N1,,JLPT_1 JLPT,,405
jp-v-00406,内陸,ないりく,inland,N1,,JLPT_1 JLPT,,406
jp-v-00407,苗,なえ,rice seedling,N1,Food & ingredients,JLPT_1 JLPT,,407
jp-v-00408,なおさら,なおさら,"all the more, still less",N1,,JLPT_1 JLPT,,408
jp-v-00409,流し,ながし,sink,N1,,JLPT_1 JLPT,,409
jp-v-00410,長々,ながなが,"long, drawn-out, very long",N1,,JLPT_1 JLPT,,410
jp-v-00411,中程,なかほど,"middle, midway",N1,,JLPT_1 JLPT,,411
jp-v-00412,渚,なぎさ,"water's edge, beach, shore",N1,Drinks,JLPT_1 JLPT,,412
jp-v-00413,嘆く,なげく,"to sigh, to lament, to grieve",N1,,JLPT_1 JLPT,,413
jp-v-00414,投げ出す,なげだす,"to abandon, to throw out",N1,,JLPT_1 JLPT,,414
jp-v-00415,仲人,なこうど,"go-between, matchmaker",N1,,JLPT_1 JLPT,,415
jp-v-00416,和やか,なごやか,"mild, calm, harmonious",N1,,JLPT_1 JLPT,,416
jp-v-00417,名残,なごり,"remains, traces, memory",N1,,JLPT_1 JLPT,,417
jp-v-00418,情け,なさけ,"sympathy, compassion",N1,,JLPT_1 JLPT,,418
jp-v-00419,情無い,なさけない,"miserable, pitiable, shameful",N1,,JLPT_1 JLPT,,419
jp-v-00420,情深い,なさけぶかい,"tender-hearted, compassionate",N1,,JLPT_1 JLPT,,420
jp-v-00421,詰る,なじる,"to rebuke, to scold, to tell off",N1,,JLPT_1 JLPT,,421
jp-v-00422,名高い,なだかい,"famous, celebrated, well-known",N1,,JLPT_1 JLPT,,422
jp-v-00423,雪崩,なだれ,avalanche,N1,,JLPT_1 JLPT,,423
jp-v-00424,懐く,なつく,to become emotionally attached,N1,,JLPT_1 JLPT,,424
jp-v-00425,名付ける,なづける,to name,N1,,JLPT_1 JLPT,,425
jp-v-00426,何気ない,なにげない,"casual, unconcerned",N1,,JLPT_1 JLPT,,426
jp-v-00427,なにとぞ,なにとぞ,"please, kindly, by all means",N1,,JLPT_1 JLPT,,427
jp-v-00428,なにより,なにより,"most, best",N1,,JLPT_1 JLPT,,428
jp-v-00429,ナプキン,ナプキン,napkin,N1,,JLPT_1 JLPT,,429
jp-v-00430,名札,なふだ,"name plate, name tag",N1,Kitchen & dining,JLPT_1 JLPT,,430
jp-v-00431,生臭い,なまぐさい,"smelling of fish or blood, fish or meat",N1,Animals | Food & ingredients,JLPT_1 JLPT,,431
jp-v-00432,生温い,なまぬるい,"lukewarm, halfhearted",N1,,JLPT_1 JLPT,,432
jp-v-00433,生身,なまみ,"living flesh, flesh and blood, the quick",N1,,JLPT_1 JLPT,,433
jp-v-00434,鉛,なまり,lead (the metal),N1,,JLPT_1 JLPT,,434
jp-v-00435,滑らか,なめらか,"smoothness, glassiness",N1,,JLPT_1 JLPT,,435
jp-v-00436,嘗める,なめる,to lick; to experience; to make fun of,N1,,JLPT_1 JLPT,,436
jp-v-00437,悩ましい,なやましい,"seductive, melancholy, languid",N1,,JLPT_1 JLPT,,437
jp-v-00438,悩ます,なやます,"to bother, to harass, to molest",N1,,JLPT_1 JLPT,,438
jp-v-00439,悩み,なやみ,"trouble(s), worry, distress",N1,,JLPT_1 JLPT Genki_Ln.19 Genki,,439
jp-v-00440,並びに,ならびに,and,N1,,JLPT_1 JLPT,,440
jp-v-00441,成り立つ,なりたつ,"to consist of; to be practical (logical, feasible, viable), to be concluded, to hold true",N1,,JLPT_1 JLPT,,441
jp-v-00442,なるたけ,なるたけ,"as much as possible, if possible",N1,,JLPT_1 JLPT,,442
jp-v-00443,慣れ,なれ,"practice, experience",N1,,JLPT_1 JLPT,,443
jp-v-00444,馴々しい,なれなれしい,"familiar, make free with",N1,,JLPT_1 JLPT,,444
jp-v-00445,～なんか,～なんか,in the least ~,N1,,JLPT_1 JLPT,,445
jp-v-00446,ナンセンス,ナンセンス,nonsense,N1,,JLPT_1 JLPT,,446
jp-v-00447,何だか,なんだか,"a little, somewhat, somehow",N1,,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.11,,447
jp-v-00448,なんだかんだ,なんだかんだ,something or other,N1,,JLPT_1 JLPT,,448
jp-v-00449,なんなり,なんなり,"anything, whatever",N1,,JLPT_1 JLPT,,449
jp-v-00450,荷,に,"load, baggage, cargo",N1,,JLPT_1 JLPT,,450
jp-v-00451,似通う,にかよう,to resemble closely,N1,,JLPT_1 JLPT,,451
jp-v-00452,にきび,にきび,"pimple, acne",N1,,JLPT_1 JLPT,,452
jp-v-00453,賑わう,にぎわう,"to prosper, to flourish, to be crowded with people",N1,Family & people,JLPT_1 JLPT,,453
jp-v-00454,憎しみ,にくしみ,hatred,N1,,JLPT_1 JLPT,,454
jp-v-00455,肉親,にくしん,"blood relationship, blood relative",N1,,JLPT_1 JLPT,,455
jp-v-00456,肉体,にくたい,"the body, the flesh",N1,Body & health,JLPT_1 JLPT,,456
jp-v-00457,逃げ出す,にげだす,"to run away, to escape from",N1,Sports & exercise,JLPT_1 JLPT,,457
jp-v-00458,西日,にしび,westering sun,N1,Weather & nature,JLPT_1 JLPT,,458
jp-v-00459,滲む,にじむ,"to run, to blur, to spread",N1,Sports & exercise,JLPT_1 JLPT,,459
jp-v-00460,にせ物,にせもの,"imitation, counterfeit",N1,,JLPT_1 JLPT,,460
jp-v-00461,日夜,にちや,"day and night, always",N1,Time & calendar,JLPT_1 JLPT,,461
jp-v-00462,荷造り,にづくり,"packing, baling, crating",N1,,JLPT_1 JLPT,,462
jp-v-00463,担う,になう,"to carry on shoulder, to bear (burden), to shoulder (gun)",N1,,JLPT_1 JLPT,,463
jp-v-00464,鈍る,にぶる,"to become less capable, to grow dull, to become blunt, to weaken",N1,,JLPT_1 JLPT,,464
jp-v-00465,にも関わらず,にもかかわらず,"in spite of, nevertheless",N1,,JLPT_1 JLPT,,465
jp-v-00466,ニュアンス,ニュアンス,nuance,N1,,JLPT_1 JLPT,,466
jp-v-00467,ニュー,ニュー,new,N1,,JLPT_1 JLPT,,467
jp-v-00468,入手,にゅうしゅ,"obtaining, coming to hand",N1,Body & health,JLPT_1 JLPT,,468
jp-v-00469,入賞,にゅうしょう,winning a prize or place (in a contest,N1,,JLPT_1 JLPT,,469
jp-v-00470,入浴,にゅうよく,"bathe, bathing",N1,,JLPT_1 JLPT,,470
jp-v-00471,尿,にょう,urine,N1,,JLPT_1 JLPT,,471
jp-v-00472,認識,にんしき,"recognition, cognizance",N1,,JLPT_1 JLPT,,472
jp-v-00473,妊娠,にんしん,"conception, pregnancy",N1,,JLPT_1 JLPT,,473
jp-v-00474,任務,にんむ,"duty, mission, task",N1,,JLPT_1 JLPT,,474
jp-v-00475,任命,にんめい,"appointment, nomination, ordination",N1,,JLPT_1 JLPT,,475
jp-v-00476,抜かす,ぬかす,"to omit, to leave out",N1,,JLPT_1 JLPT,,476
jp-v-00477,抜け出す,ぬけだす,"to slip out, to sneak away, to excel",N1,,JLPT_1 JLPT,,477
jp-v-00478,主,ぬし,"owner, master, god",N1,,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,,478
jp-v-00479,沼,ぬま,"swamp, bog, pond",N1,,JLPT_1 JLPT,,479
jp-v-00480,音色,ねいろ,"tone color, timbre",N1,Colors & appearance,JLPT_1 JLPT,,480
jp-v-00481,値打ち,ねうち,"value, worth, price",N1,Shopping & money,JLPT_1 JLPT,,481
jp-v-00482,ネガ,ネガ,(photographic) negative,N1,,JLPT_1 JLPT,,482
jp-v-00483,寝かせる,ねかせる,"to put to bed, to lay down, to ferment",N1,Home & furniture,JLPT_1 JLPT,,483
jp-v-00484,ねじまわし,ねじまわし,screwdriver,N1,Tools & repair,JLPT_1 JLPT,,484
jp-v-00485,捩れる,ねじれる,"twist, strain",N1,,JLPT_1 JLPT,,485
jp-v-00486,妬む,ねたむ,"to be jealous, to be envious",N1,,JLPT_1 JLPT,,486
jp-v-00487,ねだる,ねだる,"to nag, to demand",N1,,JLPT_1 JLPT,,487
jp-v-00488,熱意,ねつい,"zeal, enthusiasm",N1,,JLPT_1 JLPT,,488
jp-v-00489,熱湯,ねっとう,boiling water,N1,Drinks,JLPT_1 JLPT,,489
jp-v-00490,熱量,ねつりょう,calorific value,N1,,JLPT_1 JLPT,,490
jp-v-00491,粘り,ねばり,"stickiness, viscosity",N1,,JLPT_1 JLPT,,491
jp-v-00492,粘る,ねばる,"to be sticky, to be adhesive, to persist, to stick to",N1,,JLPT_1 JLPT,,492
jp-v-00493,値引き,ねびき,"price reduction, discount",N1,Shopping & money,JLPT_1 JLPT,,493
jp-v-00494,根回し,ねまわし,making necessary arrangements,N1,,JLPT_1 JLPT,,494
jp-v-00495,眠たい,ねむたい,sleepy,N1,,JLPT_1 JLPT,,495
jp-v-00496,練る,ねる,"to knead, to work over, to polish up",N1,Office & work,JLPT_1 JLPT,,496
jp-v-00497,念,ねん,"sense, feeling, desire",N1,,JLPT_1 JLPT,,497
jp-v-00498,年賀,ねんが,"New Year's greetings, New Year's card",N1,Time & calendar,JLPT_1 JLPT,,498
jp-v-00499,念願,ねんがん,"one's heart's desire, earnest petition",N1,,JLPT_1 JLPT,,499
jp-v-00500,年号,ねんごう,"name of an era, year number",N1,Time & calendar,JLPT_1 JLPT,,500
jp-v-00501,燃焼,ねんしょう,"burning, combustion",N1,,JLPT_1 JLPT,,501
jp-v-00502,年長,ねんちょう,seniority,N1,,JLPT_1 JLPT,,502
jp-v-00503,燃料,ねんりょう,fuel,N1,,JLPT_1 JLPT,,503
jp-v-00504,年輪,ねんりん,annual tree ring,N1,Weather & nature,JLPT_1 JLPT,,504
jp-v-00505,ノイローゼ,ノイローゼ,neurosis (GER: Neurose),N1,,JLPT_1 JLPT,,505
jp-v-00506,農耕,のうこう,"farming, agriculture",N1,,JLPT_1 JLPT,,506
jp-v-00507,農場,のうじょう,farm,N1,,JLPT_1 JLPT,,507
jp-v-00508,農地,のうち,agricultural land,N1,,JLPT_1 JLPT,,508
jp-v-00509,納入,のうにゅう,"payment, supply",N1,,JLPT_1 JLPT,,509
jp-v-00510,逃す,のがす,"to let loose, to set free, to let escape",N1,,JLPT_1 JLPT,,510
jp-v-00511,逃れる,のがれる,to escape,N1,,JLPT_1 JLPT,,511
jp-v-00512,軒並,のきなみ,row of houses; uniformly,N1,,JLPT_1 JLPT,,512
jp-v-00513,望ましい,のぞましい,"desirable, hoped for",N1,,JLPT_1 JLPT,,513
jp-v-00514,乗っ取る,のっとる,"to capture, to occupy, to take over",N1,,JLPT_1 JLPT,,514
jp-v-00515,のどか,のどか,"tranquil, calm, quiet",N1,,JLPT_1 JLPT,,515
jp-v-00516,罵る,ののしる,"to speak ill of, to abuse",N1,,JLPT_1 JLPT,,516
jp-v-00517,延べ,のべ,"futures, credit (buying), stretching, total",N1,,JLPT_1 JLPT,,517
jp-v-00518,飲み込む,のみこむ,"to gulp down, to swallow deeply, to understand",N1,,JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,,518
jp-v-00519,乗り込む,のりこむ,"to board, to get into (a car); to march into, to enter",N1,Vehicles & transport,JLPT_1 JLPT,,519
jp-v-00520,刃,は,"blade, sword",N1,,JLPT_1 JLPT,,520
jp-v-00521,～派,～は,"group, party, section (mil)",N1,,JLPT_1 JLPT,,521
jp-v-00522,バー,バー,bar,N1,,JLPT_1 JLPT,,522
jp-v-00523,把握,はあく,"grasp, catch, understanding",N1,,JLPT_1 JLPT,,523
jp-v-00524,パート,パート,part-time job,N1,Office & work | Time & calendar,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,,524
jp-v-00525,廃棄,はいき,"disposal, abandon, discarding",N1,,JLPT_1 JLPT,,525
jp-v-00526,配給,はいきゅう,"distribution (e.g., films, rice",N1,Food & ingredients,JLPT_1 JLPT,,526
jp-v-00527,ばい菌,ばいきん,"bacteria, germ(s)",N1,,JLPT_1 JLPT,,527
jp-v-00528,配偶者,はいぐうしゃ,spouse,N1,,JLPT_1 JLPT,,528
jp-v-00529,拝啓,はいけい,-- a formal greeting used at the beginning of a letter --,N1,,Intermediate_Japanese_Ln.4 JLPT_1 JLPT Intermediate_Japanese,,529
jp-v-00530,背景,はいけい,"background, scenery, setting",N1,,JLPT_1 JLPT,,530
jp-v-00531,背後,はいご,"back, rear",N1,Body & health,JLPT_1 JLPT,,531
jp-v-00532,廃止,はいし,"abolition, repeal",N1,,JLPT_1 JLPT,,532
jp-v-00533,拝借,はいしゃく,(humble) (polite) borrowing,N1,,JLPT_1 JLPT,,533
jp-v-00534,排除,はいじょ,"exclusion, removal, rejection",N1,,JLPT_1 JLPT,,534
jp-v-00535,賠償,ばいしょう,"reparations, indemnity, compensation",N1,,JLPT_1 JLPT,,535
jp-v-00536,排水,はいすい,drainage,N1,,JLPT_1 JLPT,,536
jp-v-00537,敗戦,はいせん,"defeat, losing a war",N1,,JLPT_1 JLPT,,537
jp-v-00538,配置,はいち,"arrangement (of resources), disposition",N1,,JLPT_1 JLPT,,538
jp-v-00539,配布,はいふ,distribution,N1,,JLPT_1 JLPT,,539
jp-v-00540,配分,はいぶん,"distribution, allotment",N1,,JLPT_1 JLPT,,540
jp-v-00541,敗北,はいぼく,defeat (as a verb it means 'to be defeated'),N1,,JLPT_1 JLPT,,541
jp-v-00542,倍率,ばいりつ,"diameter, magnification",N1,,JLPT_1 JLPT,,542
jp-v-00543,配慮,はいりょ,"consideration, concern, forethought",N1,,JLPT_1 JLPT,,543
jp-v-00544,配列,はいれつ,"arrangement, array (programming)",N1,,JLPT_1 JLPT,,544
